dropoff_longitude,dropoff_latitude,passenger_count
-74.013,40.78,0.08888888888888889
-74.013,40.781,0.022222222222222223
-74.013,40.782,0.022222222222222223
-74.013,40.783,0.05555555555555555
-74.013,40.786,0.05555555555555555
-74.013,40.787,0.06666666666666667
-74.013,40.788,0.022222222222222223
-74.013,40.789,0.03333333333333333
-74.013,40.791,0.05555555555555555
-74.013,40.794,0.17777777777777778
-74.013,40.795,0.011111111111111112
-74.013,40.796,0.011111111111111112
-74.013,40.797,0.12222222222222222
-74.013,40.8,0.03333333333333333
-74.013,40.801,0.011111111111111112
-74.013,40.802,0.03333333333333333
-74.013,40.803,0.022222222222222223
-74.013,40.804,0.08888888888888889
-74.013,40.806,0.022222222222222223
-74.013,40.807,0.011111111111111112
-74.013,40.813,0.15555555555555556
-74.013,40.815,0.011111111111111112
-74.013,40.824,0.022222222222222223
-74.013,40.828,0.011111111111111112
-74.013,40.835,0.05555555555555555
-74.013,40.847,0.022222222222222223
-74.013,40.848,0.011111111111111112
-74.013,40.85,0.7111111111111111
-74.013,40.851,0.011111111111111112
-74.013,40.852,0.12222222222222222
-74.013,40.853,0.05555555555555555
-74.012,40.703,159.33333333333334
-74.012,40.704,216.83333333333334
-74.012,40.705,78.9888888888889
-74.012,40.706,9.61111111111111
-74.012,40.707,193.16666666666666
-74.012,40.708,286.24444444444447
-74.012,40.709,59.422222222222224
-74.012,40.71,52.63333333333333
-74.012,40.711,6.566666666666666
-74.012,40.712,1.5333333333333334
-74.012,40.713,28.366666666666667
-74.012,40.714,232.0888888888889
-74.012,40.715,102.35555555555555
-74.012,40.716,27.68888888888889
-74.012,40.717,104.1
-74.012,40.718,2.311111111111111
-74.012,40.719,27.766666666666666
-74.012,40.72,52.1
-74.012,40.721,46.422222222222224
-74.012,40.722,20.31111111111111
-74.012,40.723,10.377777777777778
-74.012,40.724,1.1
-74.012,40.725,0.06666666666666667
-74.012,40.726,0.011111111111111112
-74.012,40.727,0.06666666666666667
-74.012,40.728,0.03333333333333333
-74.012,40.729,0.6777777777777778
-74.012,40.73,0.03333333333333333
-74.012,40.731,0.044444444444444446
-74.012,40.732,0.011111111111111112
-74.012,40.733,0.022222222222222223
-74.012,40.736,0.06666666666666667
-74.012,40.737,0.07777777777777778
-74.012,40.738,0.03333333333333333
-74.012,40.739,0.03333333333333333
-74.012,40.741,0.011111111111111112
-74.012,40.744,0.011111111111111112
-74.012,40.745,0.011111111111111112
-74.012,40.746,0.011111111111111112
-74.012,40.747,0.03333333333333333
-74.012,40.748,0.06666666666666667
-74.012,40.75,0.05555555555555555
-74.012,40.751,0.011111111111111112
-74.012,40.752,0.044444444444444446
-74.012,40.758,0.022222222222222223
-74.012,40.76,0.05555555555555555
-74.012,40.763,0.011111111111111112
-74.012,40.773,0.5777777777777777
-74.012,40.774,0.05555555555555555
-74.012,40.775,0.044444444444444446
-74.012,40.776,0.1111111111111111
-74.012,40.777,0.08888888888888889
-74.012,40.778,0.022222222222222223
-74.012,40.779,0.03333333333333333
-74.012,40.78,0.2111111111111111
-74.012,40.781,0.32222222222222224
-74.012,40.782,0.1111111111111111
-74.012,40.783,0.07777777777777778
-74.012,40.784,0.08888888888888889
-74.012,40.785,0.044444444444444446
-74.012,40.787,0.06666666666666667
-74.012,40.788,0.06666666666666667
-74.012,40.789,0.022222222222222223
-74.012,40.79,0.05555555555555555
-74.012,40.792,0.05555555555555555
-74.012,40.794,0.03333333333333333
-74.012,40.8,0.011111111111111112
-74.012,40.801,0.011111111111111112
-74.012,40.804,0.011111111111111112
-74.012,40.805,0.011111111111111112
-74.012,40.808,0.022222222222222223
-74.012,40.812,0.011111111111111112
-74.012,40.814,0.044444444444444446
-74.012,40.822,0.022222222222222223
-74.012,40.835,0.022222222222222223
-74.012,40.844,0.03333333333333333
-74.012,40.846,0.011111111111111112
-74.012,40.85,0.1
-74.012,40.851,0.011111111111111112
-74.012,40.853,0.011111111111111112
-74.011,40.703,177.05555555555554
-74.011,40.704,113.45555555555555
-74.011,40.705,50.44444444444444
-74.011,40.706,6.511111111111111
-74.011,40.707,4.055555555555555
-74.011,40.708,132.76666666666668
-74.011,40.709,153.57777777777778
-74.011,40.71,115.57777777777778
-74.011,40.711,67.75555555555556
-74.011,40.712,15.655555555555555
-74.011,40.713,274.8333333333333
-74.011,40.714,167.67777777777778
-74.011,40.715,123.41111111111111
-74.011,40.716,205.38888888888889
-74.011,40.717,87.55555555555556
-74.011,40.718,97.33333333333333
-74.011,40.719,99.4888888888889
-74.011,40.72,66.64444444444445
-74.011,40.721,19.38888888888889
-74.011,40.722,70.62222222222222
-74.011,40.723,49.233333333333334
-74.011,40.724,89.04444444444445
-74.011,40.725,20.3
-74.011,40.726,10.277777777777779
-74.011,40.727,1.9
-74.011,40.728,13.077777777777778
-74.011,40.729,143.6888888888889
-74.011,40.73,28.58888888888889
-74.011,40.731,2.7888888888888888
-74.011,40.732,2.8333333333333335
-74.011,40.733,0.2111111111111111
-74.011,40.734,0.03333333333333333
-74.011,40.735,0.022222222222222223
-74.011,40.736,0.022222222222222223
-74.011,40.737,0.03333333333333333
-74.011,40.738,0.05555555555555555
-74.011,40.739,0.022222222222222223
-74.011,40.74,0.1
-74.011,40.741,0.044444444444444446
-74.011,40.743,0.022222222222222223
-74.011,40.744,0.13333333333333333
-74.011,40.745,0.011111111111111112
-74.011,40.746,0.25555555555555554
-74.011,40.747,0.4888888888888889
-74.011,40.748,0.26666666666666666
-74.011,40.749,0.011111111111111112
-74.011,40.752,0.011111111111111112
-74.011,40.773,0.022222222222222223
-74.011,40.774,0.14444444444444443
-74.011,40.776,0.03333333333333333
-74.011,40.777,0.7555555555555555
-74.011,40.778,0.15555555555555556
-74.011,40.779,0.05555555555555555
-74.011,40.78,0.011111111111111112
-74.011,40.781,0.011111111111111112
-74.011,40.782,0.14444444444444443
-74.011,40.783,0.06666666666666667
-74.011,40.785,0.022222222222222223
-74.011,40.786,0.07777777777777778
-74.011,40.788,0.022222222222222223
-74.011,40.789,0.06666666666666667
-74.011,40.79,0.07777777777777778
-74.011,40.794,0.044444444444444446
-74.011,40.797,0.022222222222222223
-74.011,40.801,0.011111111111111112
-74.011,40.803,0.03333333333333333
-74.011,40.804,0.044444444444444446
-74.011,40.811,0.03333333333333333
-74.011,40.827,0.011111111111111112
-74.011,40.834,0.011111111111111112
-74.011,40.853,0.044444444444444446
-74.01,40.703,72.94444444444444
-74.01,40.704,74.16666666666667
-74.01,40.705,211.85555555555555
-74.01,40.706,194.7
-74.01,40.707,22.355555555555554
-74.01,40.708,67.11111111111111
-74.01,40.709,102.1
-74.01,40.71,223.51111111111112
-74.01,40.711,199.64444444444445
-74.01,40.712,124.8
-74.01,40.713,68.71111111111111
-74.01,40.714,157.15555555555557
-74.01,40.715,131.5222222222222
-74.01,40.716,85.78888888888889
-74.01,40.717,42.91111111111111
-74.01,40.718,49.36666666666667
-74.01,40.719,176.76666666666668
-74.01,40.72,473.5
-74.01,40.721,491.77777777777777
-74.01,40.722,248.5888888888889
-74.01,40.723,98.71111111111111
-74.01,40.724,78.6
-74.01,40.725,43.233333333333334
-74.01,40.726,118.95555555555555
-74.01,40.727,9.2
-74.01,40.728,14.88888888888889
-74.01,40.729,15.144444444444444
-74.01,40.73,12.38888888888889
-74.01,40.731,55.28888888888889
-74.01,40.732,31.433333333333334
-74.01,40.733,38.06666666666667
-74.01,40.734,28.033333333333335
-74.01,40.735,74.87777777777778
-74.01,40.736,22.11111111111111
-74.01,40.737,29.122222222222224
-74.01,40.738,40.37777777777778
-74.01,40.739,45.41111111111111
-74.01,40.74,15.2
-74.01,40.741,0.05555555555555555
-74.01,40.742,0.08888888888888889
-74.01,40.743,0.24444444444444444
-74.01,40.744,0.05555555555555555
-74.01,40.745,0.1
-74.01,40.746,5.511111111111111
-74.01,40.747,15.911111111111111
-74.01,40.748,21.055555555555557
-74.01,40.749,0.2222222222222222
-74.01,40.75,0.13333333333333333
-74.01,40.751,0.044444444444444446
-74.01,40.753,0.011111111111111112
-74.01,40.757,0.022222222222222223
-74.01,40.763,0.011111111111111112
-74.01,40.766,0.022222222222222223
-74.01,40.769,0.03333333333333333
-74.01,40.771,0.011111111111111112
-74.01,40.776,0.022222222222222223
-74.01,40.778,0.2222222222222222
-74.01,40.779,0.17777777777777778
-74.01,40.78,1.2222222222222223
-74.01,40.781,0.044444444444444446
-74.01,40.782,0.022222222222222223
-74.01,40.783,0.06666666666666667
-74.01,40.784,0.03333333333333333
-74.01,40.785,0.011111111111111112
-74.01,40.786,0.1111111111111111
-74.01,40.787,0.011111111111111112
-74.01,40.789,0.044444444444444446
-74.01,40.792,0.011111111111111112
-74.01,40.793,0.011111111111111112
-74.01,40.795,0.011111111111111112
-74.01,40.796,0.044444444444444446
-74.01,40.8,0.011111111111111112
-74.01,40.802,0.011111111111111112
-74.01,40.803,0.03333333333333333
-74.01,40.804,0.022222222222222223
-74.01,40.807,0.07777777777777778
-74.01,40.813,0.03333333333333333
-74.01,40.814,0.16666666666666666
-74.01,40.817,0.011111111111111112
-74.01,40.825,0.022222222222222223
-74.01,40.829,0.022222222222222223
-74.01,40.832,0.011111111111111112
-74.01,40.836,0.011111111111111112
-74.009,40.703,10.777777777777779
-74.009,40.704,205.76666666666668
-74.009,40.705,107.2
-74.009,40.706,146.23333333333332
-74.009,40.707,103.94444444444444
-74.009,40.708,84.14444444444445
-74.009,40.709,79.07777777777778
-74.009,40.71,81.21111111111111
-74.009,40.711,208.4111111111111
-74.009,40.712,99.65555555555555
-74.009,40.713,101.5111111111111
-74.009,40.714,137.53333333333333
-74.009,40.715,182.62222222222223
-74.009,40.716,252.84444444444443
-74.009,40.717,109.46666666666667
-74.009,40.718,63.4
-74.009,40.719,218.51111111111112
-74.009,40.72,188.15555555555557
-74.009,40.721,69.2
-74.009,40.722,16.27777777777778
-74.009,40.723,64.43333333333334
-74.009,40.724,81.43333333333334
-74.009,40.725,58.91111111111111
-74.009,40.726,195.01111111111112
-74.009,40.727,21.42222222222222
-74.009,40.728,21.81111111111111
-74.009,40.729,55.96666666666667
-74.009,40.73,61.044444444444444
-74.009,40.731,101.73333333333333
-74.009,40.732,65.88888888888889
-74.009,40.733,97.06666666666666
-74.009,40.734,60.577777777777776
-74.009,40.735,64.13333333333334
-74.009,40.736,20.055555555555557
-74.009,40.737,13.955555555555556
-74.009,40.738,248.44444444444446
-74.009,40.739,171.93333333333334
-74.009,40.74,25.3
-74.009,40.741,85.3
-74.009,40.742,23.822222222222223
-74.009,40.743,10.622222222222222
-74.009,40.744,3.2888888888888888
-74.009,40.745,14.477777777777778
-74.009,40.746,41.144444444444446
-74.009,40.747,73.54444444444445
-74.009,40.748,42.77777777777778
-74.009,40.749,0.24444444444444444
-74.009,40.75,3.9
-74.009,40.751,0.3111111111111111
-74.009,40.753,0.022222222222222223
-74.009,40.754,0.011111111111111112
-74.009,40.757,0.03333333333333333
-74.009,40.762,0.022222222222222223
-74.009,40.763,0.03333333333333333
-74.009,40.764,0.06666666666666667
-74.009,40.766,0.03333333333333333
-74.009,40.769,0.011111111111111112
-74.009,40.777,0.011111111111111112
-74.009,40.779,0.4666666666666667
-74.009,40.78,0.24444444444444444
-74.009,40.784,0.1111111111111111
-74.009,40.785,0.25555555555555554
-74.009,40.786,0.25555555555555554
-74.009,40.787,0.1
-74.009,40.788,0.05555555555555555
-74.009,40.789,0.07777777777777778
-74.009,40.79,0.022222222222222223
-74.009,40.791,0.044444444444444446
-74.009,40.793,0.06666666666666667
-74.009,40.798,0.011111111111111112
-74.009,40.799,0.011111111111111112
-74.009,40.8,0.044444444444444446
-74.009,40.802,0.011111111111111112
-74.009,40.807,0.022222222222222223
-74.009,40.809,0.011111111111111112
-74.009,40.822,0.06666666666666667
-74.009,40.828,0.011111111111111112
-74.009,40.834,0.011111111111111112
-74.009,40.836,0.011111111111111112
-74.009,40.85,0.022222222222222223
-74.008,40.703,90.91111111111111
-74.008,40.704,88.57777777777778
-74.008,40.705,316.7888888888889
-74.008,40.706,165.62222222222223
-74.008,40.707,134.33333333333334
-74.008,40.708,131.7111111111111
-74.008,40.709,67.71111111111111
-74.008,40.71,68.94444444444444
-74.008,40.711,105.75555555555556
-74.008,40.712,258.1222222222222
-74.008,40.713,89.4
-74.008,40.714,64.87777777777778
-74.008,40.715,121.31111111111112
-74.008,40.716,76.14444444444445
-74.008,40.717,210.76666666666668
-74.008,40.718,30.633333333333333
-74.008,40.719,44.77777777777778
-74.008,40.72,122.63333333333334
-74.008,40.721,41.63333333333333
-74.008,40.722,56.888888888888886
-74.008,40.723,130.77777777777777
-74.008,40.724,53.233333333333334
-74.008,40.725,64.55555555555556
-74.008,40.726,99.6
-74.008,40.727,38.388888888888886
-74.008,40.728,12.488888888888889
-74.008,40.729,22.22222222222222
-74.008,40.73,110.28888888888889
-74.008,40.731,61.94444444444444
-74.008,40.732,132.6
-74.008,40.733,164.1888888888889
-74.008,40.734,100.5111111111111
-74.008,40.735,115.4
-74.008,40.736,160.12222222222223
-74.008,40.737,107.6
-74.008,40.738,312.2888888888889
-74.008,40.739,408.5
-74.008,40.74,339.9222222222222
-74.008,40.741,648.8
-74.008,40.742,159.6
-74.008,40.743,268.43333333333334
-74.008,40.744,66.26666666666667
-74.008,40.745,187.26666666666668
-74.008,40.746,148.54444444444445
-74.008,40.747,232.8
-74.008,40.748,143.77777777777777
-74.008,40.749,228.85555555555555
-74.008,40.75,28.133333333333333
-74.008,40.751,37.166666666666664
-74.008,40.752,88.5111111111111
-74.008,40.753,3.1
-74.008,40.754,0.011111111111111112
-74.008,40.757,0.03333333333333333
-74.008,40.76,0.022222222222222223
-74.008,40.764,0.03333333333333333
-74.008,40.765,0.011111111111111112
-74.008,40.767,0.011111111111111112
-74.008,40.772,0.011111111111111112
-74.008,40.773,0.03333333333333333
-74.008,40.775,0.022222222222222223
-74.008,40.778,0.022222222222222223
-74.008,40.779,0.011111111111111112
-74.008,40.78,0.13333333333333333
-74.008,40.781,0.18888888888888888
-74.008,40.782,0.044444444444444446
-74.008,40.783,0.03333333333333333
-74.008,40.784,0.011111111111111112
-74.008,40.785,0.13333333333333333
-74.008,40.786,0.37777777777777777
-74.008,40.787,0.1
-74.008,40.788,0.15555555555555556
-74.008,40.789,0.1111111111111111
-74.008,40.79,0.06666666666666667
-74.008,40.792,0.022222222222222223
-74.008,40.795,0.011111111111111112
-74.008,40.796,0.022222222222222223
-74.008,40.797,0.044444444444444446
-74.008,40.798,0.011111111111111112
-74.008,40.8,0.011111111111111112
-74.008,40.802,0.022222222222222223
-74.008,40.804,0.011111111111111112
-74.008,40.808,0.011111111111111112
-74.008,40.809,0.022222222222222223
-74.008,40.823,0.011111111111111112
-74.008,40.824,0.011111111111111112
-74.008,40.836,0.011111111111111112
-74.008,40.845,0.044444444444444446
-74.007,40.703,12.322222222222223
-74.007,40.704,94.27777777777777
-74.007,40.705,377.05555555555554
-74.007,40.706,271.5777777777778
-74.007,40.707,202.9111111111111
-74.007,40.708,282.18888888888887
-74.007,40.709,74.42222222222222
-74.007,40.71,98.17777777777778
-74.007,40.711,66.41111111111111
-74.007,40.712,66.95555555555555
-74.007,40.713,86.41111111111111
-74.007,40.714,94.1
-74.007,40.715,73.7
-74.007,40.716,105.97777777777777
-74.007,40.717,72.83333333333333
-74.007,40.718,128.85555555555555
-74.007,40.719,124.97777777777777
-74.007,40.72,125.87777777777778
-74.007,40.721,50.86666666666667
-74.007,40.722,15.933333333333334
-74.007,40.723,35.13333333333333
-74.007,40.724,3.433333333333333
-74.007,40.725,51.93333333333333
-74.007,40.726,65.64444444444445
-74.007,40.727,257.5444444444444
-74.007,40.728,107.02222222222223
-74.007,40.729,151.77777777777777
-74.007,40.73,243.16666666666666
-74.007,40.731,153.35555555555555
-74.007,40.732,89.31111111111112
-74.007,40.733,240.51111111111112
-74.007,40.734,102.37777777777778
-74.007,40.735,91.58888888888889
-74.007,40.736,176.0888888888889
-74.007,40.737,51.05555555555556
-74.007,40.738,62.644444444444446
-74.007,40.739,101.34444444444445
-74.007,40.74,86.78888888888889
-74.007,40.741,519.0111111111111
-74.007,40.742,249.8
-74.007,40.743,239.06666666666666
-74.007,40.744,379.3666666666667
-74.007,40.745,36.67777777777778
-74.007,40.746,30.511111111111113
-74.007,40.747,27.18888888888889
-74.007,40.748,47.01111111111111
-74.007,40.749,143.6888888888889
-74.007,40.75,16.08888888888889
-74.007,40.751,177.23333333333332
-74.007,40.752,71.86666666666666
-74.007,40.753,24.622222222222224
-74.007,40.754,13.066666666666666
-74.007,40.755,9.755555555555556
-74.007,40.757,0.011111111111111112
-74.007,40.758,0.03333333333333333
-74.007,40.759,0.022222222222222223
-74.007,40.763,0.022222222222222223
-74.007,40.765,0.022222222222222223
-74.007,40.768,0.011111111111111112
-74.007,40.771,0.011111111111111112
-74.007,40.772,0.011111111111111112
-74.007,40.777,0.011111111111111112
-74.007,40.779,0.022222222222222223
-74.007,40.78,0.044444444444444446
-74.007,40.781,0.4444444444444444
-74.007,40.782,0.24444444444444444
-74.007,40.783,0.4222222222222222
-74.007,40.785,0.3111111111111111
-74.007,40.786,0.25555555555555554
-74.007,40.787,0.044444444444444446
-74.007,40.788,0.2111111111111111
-74.007,40.789,0.06666666666666667
-74.007,40.79,0.06666666666666667
-74.007,40.791,0.05555555555555555
-74.007,40.792,0.05555555555555555
-74.007,40.794,0.022222222222222223
-74.007,40.795,0.08888888888888889
-74.007,40.798,0.011111111111111112
-74.007,40.802,0.07777777777777778
-74.007,40.804,0.05555555555555555
-74.007,40.805,0.022222222222222223
-74.007,40.808,0.011111111111111112
-74.007,40.823,0.011111111111111112
-74.007,40.824,0.1
-74.007,40.829,0.011111111111111112
-74.007,40.84,0.011111111111111112
-74.007,40.844,0.011111111111111112
-74.006,40.703,0.4
-74.006,40.704,38.71111111111111
-74.006,40.705,62.82222222222222
-74.006,40.706,218.55555555555554
-74.006,40.707,109.08888888888889
-74.006,40.708,196.42222222222222
-74.006,40.709,134.01111111111112
-74.006,40.71,100.8
-74.006,40.711,150.62222222222223
-74.006,40.712,108.27777777777777
-74.006,40.713,3.2
-74.006,40.714,90.13333333333334
-74.006,40.715,143.94444444444446
-74.006,40.716,59.2
-74.006,40.717,95.74444444444444
-74.006,40.718,87.57777777777778
-74.006,40.719,83.43333333333334
-74.006,40.72,75.34444444444445
-74.006,40.721,19.88888888888889
-74.006,40.722,86.76666666666667
-74.006,40.723,158.24444444444444
-74.006,40.724,124.2
-74.006,40.725,92.77777777777777
-74.006,40.726,392.4
-74.006,40.727,222.7888888888889
-74.006,40.728,45.2
-74.006,40.729,65.53333333333333
-74.006,40.73,34.522222222222226
-74.006,40.731,22.57777777777778
-74.006,40.732,101.37777777777778
-74.006,40.733,383.24444444444447
-74.006,40.734,210.37777777777777
-74.006,40.735,173.61111111111111
-74.006,40.736,209.75555555555556
-74.006,40.737,117.53333333333333
-74.006,40.738,207.07777777777778
-74.006,40.739,195.37777777777777
-74.006,40.74,753.7222222222222
-74.006,40.741,322.84444444444443
-74.006,40.742,93.36666666666666
-74.006,40.743,51.955555555555556
-74.006,40.744,259.22222222222223
-74.006,40.745,273.2111111111111
-74.006,40.746,164.2111111111111
-74.006,40.747,12.733333333333333
-74.006,40.748,125.62222222222222
-74.006,40.749,141.9111111111111
-74.006,40.75,146.93333333333334
-74.006,40.751,220.03333333333333
-74.006,40.752,16.0
-74.006,40.753,12.122222222222222
-74.006,40.754,3.7888888888888888
-74.006,40.755,4.211111111111111
-74.006,40.756,4.466666666666667
-74.006,40.757,0.1111111111111111
-74.006,40.758,0.07777777777777778
-74.006,40.759,0.022222222222222223
-74.006,40.762,0.022222222222222223
-74.006,40.765,0.07777777777777778
-74.006,40.766,0.011111111111111112
-74.006,40.767,0.011111111111111112
-74.006,40.769,0.044444444444444446
-74.006,40.776,0.011111111111111112
-74.006,40.778,0.03333333333333333
-74.006,40.779,0.011111111111111112
-74.006,40.782,0.45555555555555555
-74.006,40.783,0.06666666666666667
-74.006,40.784,0.011111111111111112
-74.006,40.785,0.4666666666666667
-74.006,40.786,0.044444444444444446
-74.006,40.787,0.05555555555555555
-74.006,40.788,0.03333333333333333
-74.006,40.789,0.2222222222222222
-74.006,40.79,0.03333333333333333
-74.006,40.791,0.05555555555555555
-74.006,40.792,0.011111111111111112
-74.006,40.794,0.011111111111111112
-74.006,40.795,0.022222222222222223
-74.006,40.796,0.05555555555555555
-74.006,40.798,0.011111111111111112
-74.006,40.801,0.011111111111111112
-74.006,40.802,0.044444444444444446
-74.006,40.803,0.011111111111111112
-74.006,40.804,0.022222222222222223
-74.006,40.806,0.011111111111111112
-74.006,40.807,0.0
-74.006,40.808,0.044444444444444446
-74.006,40.809,0.022222222222222223
-74.006,40.811,0.011111111111111112
-74.006,40.82,0.07777777777777778
-74.006,40.822,0.011111111111111112
-74.006,40.831,0.011111111111111112
-74.006,40.843,0.011111111111111112
-74.006,40.844,0.044444444444444446
-74.005,40.703,0.1111111111111111
-74.005,40.704,0.7111111111111111
-74.005,40.705,55.32222222222222
-74.005,40.706,95.34444444444445
-74.005,40.707,315.7888888888889
-74.005,40.708,77.06666666666666
-74.005,40.709,113.77777777777777
-74.005,40.71,82.24444444444444
-74.005,40.711,77.24444444444444
-74.005,40.712,25.266666666666666
-74.005,40.713,61.922222222222224
